,comment,date
472,"@bn_sj2013 🙊😍🙊😍
.
.
#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘 👇😘👇😘👇😘👇 #이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱#leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
473,"Photo shared by @kstar_myfavorite on August 07, 2020 tagging @daraxxi. 이미지: 사람 1명.","August 07, 2020"
474,"경주 / Gyeongju (2014)
Directed by Zhang Lu

Daegu 7 am
Professor Choi-hyun impulsively  decides to visit Gyeongju one day thinking about Chun-hwa, who he met seven years ago.

11 am
The owner of the beautiful Arison teahouse , yun-hee, mistook Choi-hyun as a pervert because he was interested in an obscene painting that used to be on display. 

SinGyeongju station  2pm 
Choi-hyun meets up with an ex girlfriend but is disappointed that she only has a couple of hours to spare until she has to return to Seoul. 

Bomun Lake 5pm
After his ex-girlfriend leaves, Choi-hyun walks alone past Bomun Lake and heads back to Arison teahouse where he again meets Yun-hee. There they drink tea and talk some more.

Gathering 7pm
Yun-hee invites Choi-hyun for drinks with some friends and gradually becomes curious about him. 

Karaoke 11pm 
After drinks  Choi-hyun and Yun-hee visit the an ancient tombs and admire the view of dawn in down town Gyeongju. There Choi-hyun grows more attached to Yun-hee.

Yun-hee's house 1am

Yun-hee let's Choi-hyun stay at her house where they talk more about past relationships and their feelings. Yet, there is a strange air between them....

Gyeongju is  a very calming and peaceful film. Gentle wind blows through grass,  hypnotising sounds of Cicadas fill the air. The music is minimalist and the film just feels very Korean in general. This is quite interesting since the director was born in China. There much going on here in regards to history and I was absorbed right through to the end. 

#Gyeongju #경주 #ShinMina #신민아 #박해일 #ParkHaeil #YoonJinseo  #윤진서 #곽자형 #신소율 #ZhangLu #KoreanFilm #KoreanCinema #한국영화 #KoreanFilm2014 #Arthouse",
475,"Photo shared by @kstar_myfavorite on June 25, 2020 tagging @leejehoon_official. 이미지: 사람 1명, 서 있음.","June 25, 2020"
476,"Photo by Lina_Squid on August 13, 2020. 이미지: 사람 5명, 문구: 'Shin Min Ah @lina_doramafan'.","August 13, 2020"
477,"Photo by ユミ on June 11, 2020. 이미지: 사람 2명, 텍스트.","June 11, 2020"
478,"Photo by Moon Moon Lee on July 16, 2020. 이미지: 사람 1명, 앉기.","July 16, 2020"
479,"Photo by . on August 28, 2020. 이미지: 사람 1명 이상.","August 28, 2020"
480,"Photo by yg.ju on June 02, 2020. 이미지: 텍스트.","June 02, 2020"
481,"#롯데몰동부산점#미샤
-
신민아가 선택한 브랜드!’미샤’
저도 정말 강.력.추.천 드리고 싶은 
브랜드에요^^*
-
고급스럽고 우아한 브랜드 미샤
저희 롯데몰 동부산점에서 
메가세일 기간
브랜드세일을 시작한대요🎉🤭🎈
기간 :5/29(금) UP TO 60%
-
잊지말구 서둘러 주세요 ♡ 
동부산점 미샤루용 ‘◡’",
482,"Photo by 에티카 ETIQA on June 05, 2020. 이미지: 문구: '보고 싶었습니다 재판매 알림 2020.06.09(화)부터 매주 화요일 17시 오픈 1인 최대 3.ET까지 (마스크 총 30매입) 구매 가능 ETIQA'.","June 05, 2020"
483,"Photo by 상동21세기교회 싱어송라이터 on June 11, 2020. 이미지: 사람 1명, 근접 촬영, 문구: 'JO SUNG MO'.","June 11, 2020"
484,"Photo by 🌈 달라도 너무 달라진  𝓵𝓲𝓯𝓮 _ 효영 🌈 in Seoul, Korea. 사진 설명이 없습니다..",
485,"Photo by 정윤경 on May 31, 2020. 이미지: 사람 1명, 문구: 'Hugreen 창문을열지않아도 자동으로환기가되는 #자동환기창'.","May 31, 2020"
486,"Photo shared by @_min_a_shin on August 02, 2020 tagging @illusomina, and @ament_official. 이미지: 사람 1명 이상, 텍스트.","August 02, 2020"
487,"Photo by 키즈모델  신민아 on July 15, 2020. 이미지: 사람 1명, 서 있음, 실외.","July 15, 2020"
488,"Photo by Minjung Kim on September 02, 2020. 이미지: 사람 1명 이상.","September 02, 2020"
489,"Photo shared by @kstar_myfavorite on June 09, 2020 tagging @soohyun_k216. 이미지: 사람 2명, 앉아 있는 사람들.","June 09, 2020"
490,"Photo by 팬클럽 소지섭 주상욱 on June 07, 2020. 이미지: 사람 1명, 실내, 근접 촬영.","June 07, 2020"
491,"Photo shared by COURONNE on August 13, 2020 tagging @couronne_official, and @illusomina. 이미지: 사람 1명.","August 13, 2020"
492,"목소리도 좋고 표정도 좋고💕
#나의사랑나의신부 재밌게 봤었는데 ost도 들었는데
뮤직비디오를 이제야 본 사람😭
이렇게 예쁜데~ 가장 귀염뽀짝발랄한 장면으로~
앓고 앓다가 솔로부분 또 올릴지도😂
쁘이쁘이도 귀여웡😍
#조정석 #chojungseok #jojungsuk #jojungseok #조절 #신민아 #커플송",
493,"@soohyun_k216 😍

#PsychoButItsOkay 06.20 💙
.
.
#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘 👇😘👇😘👇😘👇 #이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱#leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
494,"Photo shared by @kstar_myfavorite on June 04, 2020 tagging @daraxxi, @bn_sj2013, @illusomina, @soohyun_k216, @actor_jijinhee, @jennierubyjane, @leejehoon_official, and @jxxvvxxk. 이미지: 사람 3명, 문구: 'Lee Jae Wook dan Ji Jin Hee Akan Menjadi Cameo di Serial Netflix 'Move to Heaven' yang Dibintangi Lee Je Hoon @SARANGHAJA @SARANGHAJA KDRAMA'.","June 04, 2020"
495,"Photo shared by 우리혜미하고싶은거다해🤗 on August 24, 2020 tagging @sinminahkk. 이미지: 사람 1명, 앉기.","August 24, 2020"
496,"Photo by BUDBLU on July 01, 2020. 이미지: 테이블.","July 01, 2020"
497,"Photo shared by @kstar_myfavorite on June 06, 2020 tagging @daraxxi. 이미지: 사람 1명.","June 06, 2020"
498,"Photo shared by Kim Woo Bin (김우빈 / 金宇彬) on August 04, 2020 tagging @illusomina, and @ament_official. 이미지: 사람 2명, 앉아 있는 사람들.","August 04, 2020"
499,"Photo shared by @kstar_myfavorite on May 29, 2020 tagging @bn_sj2013. 이미지: 사람 1명, 서 있음.","May 29, 2020"
500,"Brown Eyes - With Coffee [MV]
#BrownEyes #WithCoffee #브라운아이드 #신민아",
501,"20FW  film 🎬 
""I AM COURONNE""

신상은
#크리스마스 쯤 
매장에 오시려나요 ☁️ 

#신민아 #광고스타그램 #쿠론
#일상#일스타스램
#fw #newarrival #신상
#ad #군산
#전주#쿠론군산 #익산",
502,"#Song
Yuhki Kuramoto - Romance
Album : A Bittersweet Life OST (2005)

넌 나에게 목욕값을 줬어

아니 그런 거 말고, 진짜 이유를 말해봐요

#달콤한인생
#ost
#yuhkikuramoto

#masterpiece

#abittersweetlife #soundtrack #이병헌 #김영철#신민아 #오달수 #에릭 #김지운 #황정민 #달파란 #movie #koreamovie #nowplaying #🎧 #👍",
503,"Timelapse drawing video of the beautiful Shin Min Ah #shinminah #shinmina #신민아 #drawingeveryday2020 #drawingpeople #drawingdaily #drawingeverydaychallenge #drawingportrait #drawing #drawingeveryday #sketching #sketchingpeople #sketchingportrait #sketchingdaily #sketchbook #sketch #portraitstudy #portrait #actressshinminah #koreanactress #asianactress
Music www.bensound.com",
504,"Photo shared by @kstar_myfavorite on June 16, 2020 tagging @daraxxi, @bn_sj2013, @sarament_official, @illusomina, @soohyun_k216, @jennierubyjane, @leejehoon_official, and @jxxvvxxk. 이미지: 사람 1명.","June 16, 2020"
505,"Photo by 大인관계 on June 23, 2020. 이미지: 밤, 문구: '인간관계 문제 풀이 06'.","June 23, 2020"
506,"#Repost ig 2ne1.nation 
2NE1 ""Fire"" Debut Stage 
@daraxxi @_minzy_mz @newharoobompark @chaelincl #mygirl💕 .
.

#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘 👇😘👇😘👇😘👇 #이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱#leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
507,"Photo by 정윤경 on May 30, 2020. 이미지: 사람 1명, 문구: 'Hugreen 창문을열지않아도 자동으로환기가되는 #자동환기칭'.","May 30, 2020"
508,"Photo shared by @kstar_myfavorite on June 15, 2020 tagging @soohyun_k216. 이미지: 사람 2명, 실외, 문구: '사이코지만 괜찮아'.","June 15, 2020"
509,"Photo by 키즈모델  신민아 on August 15, 2020. 이미지: 문구: '스타즈 브롤'.","August 15, 2020"
510,"@bn_sj2013 #redcarpet #baeksangawards2020 👏👍
.
.
.
#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘 👇😘👇😘👇😘👇 #이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱#leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
511,"Photo by 백승환 on September 08, 2020. 이미지: ‎문구: '‎는 '유퀴즈 온 더 블럭'에서 어떤 이야기들 을 전할지 관심이 쏠린다. 한편, '디바'는 다이빙계의 권 이영이 의문 의 교통사고를 당한 후, 잠재되었던 욕망과 광기가 깨어나며 일어나는 미스터리 스릴 러 영화다. 극중 이영 역할을 맡아 성공을 향한 열망과 집착으로 광기에 잠식되어가는 인물로 파 격 변신을 꾀하는 신민아는 실제 고소공포 !م oal‎'‎.","September 08, 2020"
512,"Photo by 정윤경 on May 29, 2020. 이미지: 사람 1명, 문구: 'Hugreen 창문을열지않아도 자동으로환기가되는 #자동환기칭'.","May 29, 2020"
513,"Photo shared by @kstar_myfavorite on June 19, 2020 tagging @soohyun_k216. 이미지: 사람 1명, 앉기, 테이블, 실내.","June 19, 2020"
514,"Photo by @pingpong_min on June 07, 2020. 이미지: 사람 2명, 앉아 있는 사람들, 음식을 먹는 사람들, 아기, 어린이.","June 07, 2020"
515,#신민아 #이유영 주연영화 #디바 #서울시내버스광고 🚍🚍🚍(2020/09 개봉) #シンミナ #イユヨン 主演映画 #diva #バス広告 📽📽📽 #shinminah 💓💓,
516,"Shin min ah for @couronne_official 20FW
#ShinMinA #ShinMinAh #신민아
#KimWooBin #김우빈 
#amentertainment",
517,"Photo by K-News | International News on September 09, 2020. 이미지: 사람 1명, 문구: 'Former ILUV member Shin Minah writes message to fans after allegedly attempting to take her own life ! TRIGGER WARNING ! IG THEKTEA'.","September 09, 2020"
518,"@leejehoon_official 😍💕
.
.
..
#Repost [ borani__actorpic  Ig]🙏
.
.
.
#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘 👇😘👇😘👇😘👇 #이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱#leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
519,"Photo by じうぉん🍒💫 on July 23, 2020. 이미지: 사람 2명, 문구: '미래를보는 시간여행자 예측불허 그녀를 만났다... tvN 금토드라마 그대와 2017.02.03. 8PM tvN 첫방송'.","July 23, 2020"
520,"Photo shared by COURONNE on September 01, 2020 tagging @couronne_official, and @1064_studio. 사진 설명이 없습니다..","September 01, 2020"
521,"#Repost @moviebogo with @make_repost
・・・
둘이 될 수 없는 자리👑

최고를 둘러싼 #신민아 X #이유영 의 핏빛 광기가 깨어나다!!

 

#디바 메인 예고편 공개 이벤트🥇
 

예고편을 보고 개인 SNS에 공유+기대평을 댓글에 남겨 주시면

추첨을 통해 예매권을 드립니다🎁

 
 ✍ 일정 : 8/20(목)~8/27(목) 
 ✍ 발표 : 8/28(금)
 ✍ 인원 : 페이스북 10명(1인 2매, 총 20매)  인스타그램 15명(1인 2매, 총 30매)
 

#신민아 #이유영 #이규형 #9월대개봉",
522,"@illusomina ❤❤❤
.
.
.
#kpop#kdrama #kmovie#koreaactor
#myfavorite #Kstar 😘

👇😘👇😘👇😘👇

#이제훈#leejehoon
#박서준#parksoejoon
#산다라박 #sandarapark  #제니#jennie
#이재욱#leejaewook
#공유#gongyoo 
#신민아#shinmina #김수현#kimsoohyun 💕",
523,"Photo shared by @kstar_myfavorite on September 01, 2020 tagging @leejehoon_official. 이미지: 사람 1명, 실내.","September 01, 2020"
524,"Photo shared by @kstar_myfavorite on June 09, 2020 tagging @daraxxi, @bn_sj2013, @illusomina, @soohyun_k216, @jennierubyjane, @leejehoon_official, and @jxxvvxxk. 이미지: 사람 1명, 음료, 문구: '클라우드 드생드래프트 Kloud EDRAFT iloud PREMIUM 生 DRAF AFT loud Kloud Kloud DRAF GRAVITY NEW 클라우드가 제대로 만든 초신선 生 라거 DRAFT'.","June 09, 2020"
525,"Photo by NANALA on July 15, 2020. 이미지: 텍스트.","July 15, 2020"
526,"Photo shared by allKfashion on August 12, 2020 tagging @rogervivier, and @illusomina. 이미지: 사람 1명, 신발, 문구: 'Reger PARIS Tivier 2. 9 唇 1 02 Flower Strass 100 glitter pumps € 1650/IDR 28,997, 28,997,464.80'.","August 12, 2020"
527,"#Song
Yuhki Kuramoto - Romance
Album : A Bittersweet Life OST (2005)

넌 나에게 목욕값을 줬어

아니 그런 거 말고, 진짜 이유를 말해봐요

#달콤한인생
#ost
#yuhkikuramoto

#masterpiece

#abittersweetlife #soundtrack #이병헌 #김영철#신민아 #오달수 #에릭 #김지운 #황정민 #달파란 #movie #koreamovie #nowplaying #🎧 #👍",
528,"Photo by 김해왁싱/김해눈썹문신/김해스타비비/브라질리언/헤어라인 on June 19, 2020. 이미지: 사람 1명 이상, 실내.","June 19, 2020"
529,"Photo by 지닠_영화 on June 29, 2020. 이미지: 사람 1명, 텍스트.","June 29, 2020"
530,"Photo by @your_fashion_muse on July 28, 2020. 이미지: 사람 1명, 앉기, 개.","July 28, 2020"
531,"Photo by 당구니 on August 03, 2020. 이미지: 사람 1명, 텍스트, 근접 촬영.","August 03, 2020"
532,"Photo shared by @kstar_myfavorite on July 17, 2020 tagging @illusomina. 이미지: 사람 3명, 실내.","July 17, 2020"
